Charity ID,Name,Phone,Email,Address,Postcode,Latitude,Longitude,Website,Causes
1098168,St. Bonaventure'S School Ptfa,01179503245,ptfa.stbons@gmail.com,"Egerton Road, Bishopston, Bristol",BS7 8HP,51.477382,-2.596304,http://stbonsptfa.com, Education / Training - Children / Youth
1155687,Stanbridge Out Of School Club,01179565535,stanbridgeosc@yahoo.com,"Stanbridge Primary School, Stanbridge Road, Bristol",BS16 6AL,51.489395,-2.495712,https://www.stanbridgeprimary.co.uk/before-and-after-school-care/, Children / Youth
1156184,Staple Hill Community Hub,01454868374,hello@staplehillcommunityhub.org.uk,"1A Berkeley House, Berkeley Road, Staple Hill, Bristol",BS16 5HS,51.482446,-2.508122,http://staplehillcommunityhub.org.uk/, Education / Training - Health / Medical - Economic / Community - Sport & Recreation - Children / Youth - Elderly - Disability
1038253,Step Together Volunteering,01179559042,ceo@step-together.org.uk,"Godfrey Wilson Ltd, Mariner House, 62 Prince Street, Bristol",BS1 4QD,51.449753,-2.597097,http://www.step-together.org.uk, Education / Training - Children / Youth
1179322,Streetspace Knowle,07727486709,samantha.streetspace@gmail.com,"43 Filwood Broadway, Knowle, Bristol",BS4 1JL,51.42478,-2.58535,, Disability - Economic / Community - Sport & Recreation - Children / Youth
1154586,Styleability,01179653514,info@propsbristol.co.uk,"P R O P S, The Vassall Centre, Gill Avenue, Bristol",BS16 2QQ,51.486106,-2.522305,http://www.propsbristol.org, Education / Training - Disability - Economic / Community - Human rights - Children / Youth - Elderly
1187866,Suicide Prevention Bristol,08006895652,info@spbristol.org,"Suicide Prevention Bristol, , Suite 601, 179 Whiteladies Road, Bristol",BS8 2AG,51.469153,-2.613876,http://www.spbristol.org, Education / Training - Health / Medical - Human rights - Children / Youth - Elderly - Disability - Ethnic / Racial
1174667,Summerhill Academy Friends,01179030347,summerhillacademyfriends@gmail.com,"Summerhill Junior School, Plummers Hill, Bristol",BS5 7JU,51.461515,-2.541845,http://summerhillacademy.org.uk/summerhill-academy-friends/, Education / Training - Children / Youth
1155686,Talk Ed,03000111213,mail@anorexiabulimiacare.org.uk,"10-11, Saville Place, Bristol",BS8 4EJ,51.454174,-2.617258,http://anorexiabulimiacare.org.uk/, Education / Training - Health / Medical - Children / Youth - Elderly - Disability - Ethnic / Racial
1161251,Talk The Talk,01981580015,info@talkthetalkuk.org,"5Th Floor, Mariner House, 62 Prince Street, Bristol",BS1 4QD,51.449753,-2.597097,http://www.talkthetalkuk.org, Education / Training - Children / Youth
1185889,Temwa Uk,01172872892,info@temwa.org,"Kambe House, 34 Portland Square, Bristol",BS2 8RG,51.460914,-2.586359,http://www.temwa.org, Education / Training - Arts / culture / science - Economic / Community - Human rights - Children / Youth
1145882,Textile Exchange Europe,07748648588,europe@textileexchange.org,"Narrow Quay House, Narrow Quay, Bristol",BS1 4QA,51.449896,-2.597271,http://www.textileexchange.org, Education / Training - Poverty - Economic / Community - Human rights - Children / Youth - Disability
1173594,The 126Th Bristol Scout Group,01179687514,contact@126scouts.org.uk,"The Scout Hut, Bluebell Close, Sea Mills, Bristol",BS9 2LQ,51.486623,-2.652092,http://126scouts.org.uk, Education / Training - Economic / Community - Children / Youth
1175605,The 401 Foundation,07445248541,support@the401foundation.co.uk,"9 Biscay Drive, Portishead, North Somerset",BS20 7GY,51.485262,-2.756165,http://www.the401foundation.co.uk, Education / Training - Health / Medical - Poverty - Arts / culture / science - Sport & Recreation - Economic / Community - Human rights - Children / Youth - Elderly - Disability
1175592,The Albert Daycare Project,07471570653,tadproject84@yahoo.com,"14-15 Triangle South, Bristol",BS8 1EY,51.456184,-2.607284,http://www.thealberthousingfoundation.org, Health / Medical - Housing - Children / Youth - Elderly - Disability - Ethnic / Racial
1161616,The Assembly Project,01179634198,bethany@assemblyproject.co.uk,"14 Palmyra Road, Bristol",BS3 3HU,51.435156,-2.608744,http://www.assemblyproject.co.uk, Education / Training - Arts / culture / science - Children / Youth
1193356,The Avon Squash & Racketball Association,07468359324,admin@avonsquash.co.uk,"76 Brooklyn Road, Bristol, 76 Brooklyn Road",BS13 7JZ,51.426111,-2.61022,https://avonsquash.co.uk/, Sport & Recreation - Children / Youth - Elderly - Disability
285783,The Axe Valley Christian Trust,07307618230,team@upcott.org.uk,"P.O.Box 908, Admirals Yard, Station Road, Patchway, Bristol",BS34 6LR,51.527018,-2.56282,http://www.upcott.org.uk, Education / Training - Disability - Poverty - Children / Youth
1195421,The Big Hearted Valentines Ball,01225444422,info@buglercoaches.co.uk,"Bugler Coaches Ltd, Tyne Depot, Stowey Road, Clutton, Bristol",BS39 5TG,51.328385,-2.553148,http://www.bigheartedvalentinesball.co.uk/, Health / Medical - Children / Youth - Elderly - Disability
1175434,The Bioscientifica Trust,01454642215,ian.russell@bioscientificatrust.org,"The Bioscientifica Trust, C/O Society For Endocrinology, Starling House, 1600 Bristol Parkway North, Bristol",BS34 8YU,51.517674,-2.53241,http://www.bioscientificatrust.org, Health / Medical - Children / Youth - Elderly - Disability
900232,The Bishop Of Bristol'S Urban Fund,01179060100,finance@bristoldiocese.org,"Diocese Of Bristol,  Unit 1500, Bristol Parkway North, Newbrick Road, Stoke Gifford, Bristol",BS34 8YU,51.517674,-2.53241,, Health / Medical - Children / Youth - Elderly - Disability
1170946,The Bouncing Ball Trust,03301200720,office@bouncingballtrust.org.uk,"Admiral'S Yard, Station Road, Patchway, Bristol",BS34 6LR,51.527018,-2.56282,http://www.bouncingballtrust.org.uk, Education / Training - Disability - Poverty - Children / Youth
269641,"The Boys' Brigade, Avon Battalion",01179651245,avon.battalion@hotmail.com,"C/O 2 Glaisdale Road, Fishponds, Bristol",BS16 2HZ,51.48337,-2.530814,, Education / Training - Disability - Religious - Children / Youth
1178918,The Bridge Foundation,01179424510,info@bridgefoundation.org.uk,"13 Sydenham Road, Bristol",BS6 5SH,51.465043,-2.591349,http://www.bridgefoundation.org.uk, Health / Medical - Disability - Children / Youth
290575,The Bristol Centre For The Advancement Of Architecture Limited,01179221540,centre@architecturecentre.org.uk,"The Architecture Centre, 16 Narrow Quay, Bristol",BS1 4QA,51.449896,-2.597271,http://www.architecturecentre.org.uk, Education / Training - Poverty - Economic / Community - Human rights - Children / Youth - Disability
1048637,The Bristol Commonwealth Society,01179734720,info@bcsbristol.org.uk,"Bristol Commonwealth Society, 14 Whiteladies Road, Bristol",BS8 1PD,51.459493,-2.609128,http://www.bcsbristol.org.uk, Education / Training - Children / Youth
1180167,The Bristol Reggae Orchestra,07970189536,aaron.rp.lee@gmail.com,"Suite 533, 179 Whiteladies Rd, Clifton, Bristol",BS8 2AG,51.469153,-2.613876,http://www.bristolreggaeorchestra.com, Education / Training - Health / Medical - Human rights - Children / Youth - Elderly - Disability - Ethnic / Racial
1165410,The Bristol Sport Foundation,01179630683,foundation@bristol-sport.co.uk,"Ashton Gate Stadium, Ashton Road, Bristol",BS3 2EJ,51.440713,-2.620602,https://www.bristol-sport.co.uk/community/, Education / Training - Health / Medical - Poverty - Sport & Recreation - Children / Youth - Elderly - Disability
1157222,The Bujagali Trust,07776162786,bujagali.trust@gmail.com,"45 Henley Grove, Bristol",BS9 4EQ,51.484705,-2.609404,http://www.bujagalitrust.org, Education / Training - Children / Youth
1053817,The Care Forum,01179654444,kevinpm@thecareforum.org.uk,"The Vassall Centre, Gill Avenue, Fishponds, Bristol",BS16 2QQ,51.486106,-2.522305,http://www.thecareforum.org, Education / Training - Disability - Economic / Community - Human rights - Children / Youth - Elderly
1063226,The Carers Centre (Bristol And South Gloucestershire),01179392562,admin@carerssupportcentre.org.uk,"The Carers Support Centre, The Vassall Centre, Gill Avenue, Bristol",BS16 2QQ,51.486106,-2.522305,http://www.carerssupportcentre.org.uk, Education / Training - Disability - Economic / Community - Human rights - Children / Youth - Elderly
1180881,The Church Association For Sudan & South Sudan,01454319228,rector@yateparish.org.uk,"The Rectory, 97 Canterbury Close, Yate, Bristol",BS37 5TU,51.545996,-2.412312,http://www.casss.org.uk, Poverty - Religious - Children / Youth
1154598,The Coverdale Foundation,01454311911,phil.thornley@cotswoldmedicals.co.uk,"Coverdale House, Little Sodbury End, Chipping Sodbury, Bristol",BS37 6QE,51.552884,-2.366163,, Health / Medical - Poverty - Overseas aid / famine - Housing - Religious - Children / Youth - Elderly - Disability
1156233,The Dinosaur Trust,01179733563,jamie@thedinosaurtrust.com,"Garden Flat, 6 Richmond Hill, Clifton, Bristol",BS8 1AT,51.457188,-2.60993,http://www.thedinosaurtrust.com, Health / Medical - Children / Youth
313215,The Diocese Of Clifton Education Trust,01179025590,finance.office@cliftondiocese.com,"Clifton Diocese, 160 Pennywell Road, Bristol",BS5 0TX,51.46268,-2.576636,http://www.cliftondiocese.com, Religious - Children / Youth - Elderly - Disability
1190305,The Diva Fields Foundation,07958303926,sonya@thevegetablediva.com,"Church Farm, The Village, Burrington, Bristol",BS40 7AD,51.330459,-2.748668,http://www.thevegetablediva.com, Education / Training - Health / Medical - Children / Youth - Elderly
1168699,The Dr S C Clark Memorial Fund Trust,01934833126,bob.mitchell@newcreationchurches.org.uk,"The Vicarage, Station Road, Congresbury, Bristol",BS49 5DX,51.371399,-2.813993,, Religious - Children / Youth - Elderly - Disability
1193963,The Earthsong Foundation,01179252020,info@earthsongfoundation.com,"Veale Wasbrough Vizards Llp, Narrow Quay House, Narrow Quay, Bristol",BS1 4QA,51.449896,-2.597271,http://www.earthsongfoundation.com, Education / Training - Poverty - Economic / Community - Human rights - Children / Youth - Disability
1159346,The Epee Club Charitable Fund,07850668913,president@epeeclub.org.uk,"58 Blaisdon, Yate, Bristol",BS37 8TJ,51.528108,-2.415883,http://www.epeeclubcharity.org.uk, Education / Training - Sport & Recreation - Children / Youth
1193713,The Epic Charity - Bristol,07385400132,epicfund@bristol.gov.uk,"The Epic Charity - Bristol C/O Bcc, B Bond Warehouse, Smeaton Road, Bristol",BS1 6XN,51.447107,-2.622286,, Children / Youth - Elderly
1196287,The Family Centre (Deaf Children),01173307575,admin@fcdc.org.uk,"Elmfield School For Deaf Children, Greystoke Avenue, Bristol",BS10 6AY,51.497258,-2.612527,http://www.fcdc.org.uk, Education / Training - Disability - Human rights - Sport & Recreation - Children / Youth
1171961,The Festival Energy Revolution,07859970709,naomi@ecolibrium.earth,"Energy Revolution T/A Ecolibrium, 34 Portland Square, Bristol",BS2 8RG,51.460914,-2.586359,http://www.ecolibrium.earth, Education / Training - Arts / culture / science - Economic / Community - Human rights - Children / Youth
311696,The Foundation Of Saint Matthias,01179060100,stmatthiastrust@bristoldiocese.org,"First Floor,  Hillside House, 1500 Parkway North, Newbrick Road, Stoke Gifford, Bristol",BS34 8YU,51.517674,-2.53241,http://stmatthiastrust.org.uk, Health / Medical - Children / Youth - Elderly - Disability
1157764,The Freya Foundation,07966671361,thefreyafoundation@gmail.com,"12 Lewis Road, Bristol",BS13 7JB,51.425775,-2.61269,http://www.thefreyafoundation.co.uk, Children / Youth
1178945,The Friends Of Avonmouth,01179030280,avonmouth.p@bristol-schools.uk,"Avonmouth C Of E School, Catherine Street, Avonmouth, Bristol",BS11 9LG,51.494693,-2.69088,http://www.avonmouthp.co.uk, Education / Training - Children / Youth
1192491,The Friends Of Ihmp (Uk),07707060177,friendsofihmp.uk@gmail.com,"21 Sibland Way, Thornbury, Bristol",BS35 2EJ,51.607578,-2.51271,https://www.friendsofihmpuk.com/, Health / Medical - Children / Youth - Ethnic / Racial
1104368,The Friends Of Lockleaze Primary School Trust,01179087189,chairofgovernors1@stokeparkprimary.org,"260 Romney Avenue, Bristol",BS7 9TD,51.491243,-2.560548,, Disability - Poverty - Sport & Recreation - Children / Youth
1003710,The Friends Of Stanbridge County Primary School,01454862000,fospta@ymail.com,"Stanbridge Primary School, Stanbridge Road, Bristol, Bristol",BS16 6AL,51.489395,-2.495712,https://www.stanbridgeprimary.co.uk/pta, Children / Youth
1179219,The Gladi-Gladi Trust,01179735886,peterjonnelson@gmail.com,"25 Clyde Road, Redland, Bristol",BS6 6RJ,51.469576,-2.607028,http://www.gladigladi.org, Education / Training - Health / Medical - Poverty - Environment - Economic / Community - Children / Youth
1003740,The Gloucestershire Cricket Trust,01179108000,vanessa.tambini@glosccc.co.uk,"Gloucestershire County Cricket Club, Seat Unique Stadium, Nevil Road, Bristol",BS7 9EJ,51.476959,-2.585513,http://gloscrickettrust.co.uk, Education / Training - Disability - Sport & Recreation - Economic / Community - Children / Youth - Elderly - Ethnic / Racial
1082826,The Graham Ecroyd Trust,01179621802,roger@rogersturge.me.uk,"10 Carmarthen Road, Bristol",BS9 4DU,51.486024,-2.613512,http://www.graham-ecroyd-trust.org.uk, Arts / culture / science - Sport & Recreation - Children / Youth
1168844,The Harvey Hext Trust,07810861122,sarah.asiblingswish@gmail.com,"9 Fairseat Workshops, Stoke Hill, Chew Stoke, Bristol",BS40 8XF,51.350169,-2.633607,http://www.asiblingswish.com/, Health / Medical - Children / Youth
269072,The Henleaze Society,01179621802,ths.newsletter@gmail.com,"10 Carmarthen Road, Bristol",BS9 4DU,51.486024,-2.613512,http://www.henleazesociety.co.uk, Arts / culture / science - Sport & Recreation - Children / Youth
1168653,The Hydration Foundation,08000436003,mark.moran@thehydrationfoundation.org,"The Hydration Foundation, Dyrham Lodge, 16 Clifton Park, Clifton, Bristol",BS8 3BY,51.458853,-2.616158,http://www.thehydrationfoundation.org, Health / Medical - Disability - Children / Youth - Elderly
1140810,The J Cohen Family Charitable Trust,01173138200,michael.woolley@coutts.com,"Ludlow Trust Co Ltd, Tower Wharf, Cheese Lane, Bristol",BS2 0JJ,51.453697,-2.585361,, Poverty - Overseas aid / famine - Arts / culture / science - Human rights - Children / Youth - Elderly
294751,The Julian Trust,01179244604,secretary@juliantrust.org.uk,"Julian Trust,  The Night Shelter, 16 Little Bishop Street, St. Pauls, Bristol",BS2 9JF,51.462215,-2.584894,http://www.juliantrust.org.uk, Education / Training - Poverty - Children / Youth
1196196,The Jump,07955807968,team@takethejump.org,"61 Claremont Road, Bristol, 61 Claremont Road",BS7 8DW,51.474032,-2.597239,http://www.takethejump.org, Environment - Children / Youth - Elderly - Ethnic / Racial
269046,The Kreitman Foundation,01179713445,info@kreitmanfoundation.org.uk,"5Th Floor, Mariner House, 62 Prince Street",BS1 4QD,51.449753,-2.597097,http://www.kreitmanfoundation.org.uk, Education / Training - Children / Youth
1034588,The Long Ashton Churchyard And Memorial Trust,01275394523,david@addis.me.uk,"45 Long Ashton Road, Long Ashton, Bristol",BS41 9HW,51.43054,-2.658714,, Education / Training - Arts / culture / science - Armed forces - Children / Youth - Elderly
1169917,The Manor Hall At Coalpit Heath,07873747513,manorhallch@googlemail.com,"Westerleigh Manor Hall, Henfield Road, Coalpit Heath, Bristol",BS36 2TG,51.522074,-2.470728,http://www.manorhall.org, Sport & Recreation - Children / Youth - Elderly - Disability
1186502,The Open Bionics Foundation,07771390985,k8grey@hotmail.com,"1 Elderberry Way, Almondsbury, Bristol",BS32 4FH,51.556459,-2.548988,, Education / Training - Religious - Economic / Community - Human rights - Children / Youth
1133980,The Parish Of Yate Pcc,01454313105,parishoffice@yateparish.org.uk,"The Parish Office, St. Marys Youth Centre, Church Road, Yate, Bristol",BS37 5BG,51.543434,-2.412115,http://www.yateparish.org, Economic / Community - Children / Youth
1140834,The Park Community Centre Limited,01179039770,emma.hinton@theparkcentre.org.uk,"The Park Centre, Daventry Road, Bristol",BS4 1DQ,51.430538,-2.581352,http://www.theparkcentre.org.uk, Education / Training - Sport & Recreation - Children / Youth
1198372,The Park Education Ltd,01179039770,education@theparkcentre.org.uk,"The Park Centre, Daventry Road, Knowle, Bristol",BS4 1DQ,51.430538,-2.581352,https://theparkcentre.org.uk/, Education / Training - Sport & Recreation - Children / Youth
1181564,The Parochial Church Council Of The Ecclesiastical Parish Of Bradley Stoke,01179312304,pccsec@bradleystokeparish.org.uk,"Church Of Christ The King, Church Office, Mautravers Close, Bradley Stoke, Bristol",BS32 8EE,51.529721,-2.548594,, Religious - Children / Youth
1130529,The Parochial Church Council Of The Ecclesiastical Parish Of Christ Church Clifton,01179736524,office@ccweb.org.uk,"Linden Gate, Clifton Down Road, Bristol",BS8 4AH,51.457064,-2.619646,http://www.ccweb.org.uk, Disability - Children / Youth
1134086,The Parochial Church Council Of The Ecclesiastical Parish Of Congresbury With Puxton And Hewish St. Ann,01934833126,sac-admin@newcreationchurches.org.uk,"St. Andrews Church, Station Road, Congresbury, Bristol",BS49 5DX,51.371399,-2.813993,http://www.newcreationchurches.org.uk, Religious - Children / Youth - Elderly - Disability
1182398,The Parochial Church Council Of The Ecclesiastical Parish Of Holy Trinity Stapleton Bristol,01179585556,office@holytrinitystapleton.org.uk,"23 Park Road, Stapleton, Bristol",BS16 1AZ,51.48274,-2.554309,http://www.holytrinitystapleton.org.uk, Religious - Children / Youth - Elderly - Disability
1197246,The Parochial Church Council Of The Ecclesiastical Parish Of Holy Trinity With St. Gabriel And St. Lawrence And St. Jude; Easton,01179554255,office@ecfc.org.uk,"Easton Christian Family Centre, Beaufort Street, Easton, Bristol",BS5 0SQ,51.460535,-2.573961,http://www.ecfc.org.uk, Religious - Children / Youth - Elderly - Disability
1132013,"The Parochial Church Council Of The Ecclesiastical Parish Of Holy Trinity, Horfield, Bristol",01179518234,hpc.sec@horfieldparishchurch.org.uk,"Horfield Parish Church Office, Wellington Hill, Bristol",BS7 8ST,51.487679,-2.59049,http://www.horfieldparishchurch.org.uk, Children / Youth
1174449,The Parochial Church Council Of The Ecclesiastical Parish Of Pucklechurch And Abson,01179372260,kevin.watkins3@btinternet.com,"The Vicarage, Westerleigh Road, Pucklechurch, Bristol",BS16 9RD,51.488146,-2.434473,, Religious - Children / Youth - Elderly
1131061,"The Parochial Church Council Of The Ecclesiastical Parish Of Redland, Bristol",01179464690,info@redland.org.uk,"Redland Church Halls, Redland Green Road, Redland, Bristol",BS6 7HE,51.472561,-2.60534,http://www.redland.org.uk, Education / Training - Religious - Children / Youth
1130482,The Parochial Church Council Of The Ecclesiastical Parish Of Wraxall With Failand,01275852442,info@wraxallwithfailand.org.uk,"Wraxall Church Parish Office, Bristol Road, Wraxall, Bristol",BS48 1LB,51.443726,-2.735478,http://www.wraxallwithfailand.org.uk, Disability - Poverty - Children / Youth - Elderly
1042992,The Patrons Of The Bristol Old Vic Limited,01179252020,charitycosec@vwv.co.uk,"Veale Wasbrough Vizards Llp, Narrow Quay House, Narrow Quay, Bristol",BS1 4QA,51.449896,-2.597271,, Education / Training - Poverty - Economic / Community - Human rights - Children / Youth - Disability
1160279,"The Pensford, Publow And The Stantons Community Trust",01761490324,andrewhillman@btinternet.com,"Birchwood House, Birchwood Lane, Pensford, Bristol",BS39 4NG,51.370922,-2.528391,http://www.ppsct.org.uk," Education / Training - Disability - Poverty - Religious - Arts / culture / science - Environment - Sport & Recreation - Children / Youth - Elderly  TRENDLEWOOD CHURCH Vowles Cl, Wraxall, Bristol BS48 1PP, UK  Religious - Children / Youth - Elderly - Disability"
1063231,The Pople Charitable Trust,01179744471,keithpoplelimited@gmail.com,"Suite 302, 179 Whiteladies Road, Clifton, Bristol",BS8 2AG,51.469153,-2.613876,, Education / Training - Health / Medical - Human rights - Children / Youth - Elderly - Disability - Ethnic / Racial
1041351,The Pride Of Bristol Trust,01179637633,info@prideofbristoltrust.org,"The Pride Of Bristol Trust, 3 Dock Cottages, Cumberland Basin, Bristol",BS1 6XL,51.447758,-2.618035,http://prideofbristoltrust.org, Education / Training - Disability - Poverty - Children / Youth - Elderly - Ethnic / Racial
1153945,The Reforge Foundation,07970254147,reforgefoundation@gmail.com,"39 Rowlandson Gardens, Bristol",BS7 9UH,51.489899,-2.568986,, Education / Training - Poverty - Overseas aid / famine - Religious - Children / Youth - Elderly
1182057,The Rev. Ted Baines Charity,07771547229,tim@bcsconsultants.co.uk,"Red Roofs, Station Road, Flax Bourton, Bristol",BS48 1UA,51.422156,-2.706167,https://www.revtedbainescharity.org.uk/, Disability - Poverty - Children / Youth - Elderly
1144674,The Schumacher Institute,07921970952,info@schumacherinstitute.org.uk,"The Schumacher Institute, Create Centre, Smeaton Road, Bristol",BS1 6XN,51.447107,-2.622286,http://www.schumacherinstitute.org.uk, Children / Youth - Elderly
1174516,The Sisters Of The Divine Saviour Cio,01179413774,paula.langton@virgin.net,"The Sisters Of The Divine Saviour, The Divine Saviour Convent, Dillon Court, Netham Road, Bristol",BS5 9PF,51.456781,-2.554052,, Education / Training - Disability - Religious - Children / Youth - Elderly
1172756,The Sunrise Foundation Cio,07950809012,info@sunrisefoundation.org.uk,"8 Grange Road, Clifton, Bristol",BS8 4EA,51.456514,-2.618499,http://sunrisefoundation.org.uk, Health / Medical - Disability - Children / Youth
1164705,The Swiis Foundation,02032192866,foundation@swiis.com,"The Swiis Foundation, Prince House, 43-51 Prince Street, Bristol",BS1 4PS,51.450451,-2.596341,, Health / Medical - Poverty - Children / Youth
1065924,The Travel Foundation,01179273049,admin@thetravelfoundation.org.uk,"The Travel Foundation, The Create Centre, Smeaton Road, Bristol",BS1 6XN,51.447107,-2.622286,http://www.thetravelfoundation.org.uk, Children / Youth - Elderly
1041863,The Underfall Yard Trust,01179293250,ian.wilkinson@osborneclarke.com,"Cumberland Road, Bristol, Bristol",BS1 6XG,51.44633,-2.617342,http://www.underfallyard.co.uk, Disability - Poverty - Sport & Recreation - Children / Youth - Elderly
233290,The Village Hall Wick And Abson,0117372824,wickvillagehall@gmail.com,"Manor Cottage, Manor Road, Wick, Bristol",BS30 5RG,51.451613,-2.427175,http://www.wickvillagehall.co.uk, Education / Training - Children / Youth
1104043,The War Poets Association Limited,01179732675,warpoetsassociation@gmail.com,"Veale Wasbrough Vizards Llp, Narrow Quay House, Narrow Quay, Bristol",BS1 4QA,51.449896,-2.597271,http://www.warpoets.org, Education / Training - Poverty - Economic / Community - Human rights - Children / Youth - Disability
1143460,The Willow Tree Centre,01454324080,contact@thewillowtreecentre.org.uk,"Willow Tree Centre, St. Nicholas Family Centre, Chargrove, Yate, Bristol",BS37 4LG,51.52969,-2.42609,http://www.thewillowtreecentre.org.uk, Education / Training - Religious - Children / Youth
1143246,The Workforce Development Trust Limited,02073917167,charlotte.owen@wdtrust.org.uk,"The Workforce Development Trust Ltd, Vertigo, Cheese Lane, Bristol",BS2 0JJ,51.453697,-2.585361,http://www.skillsforhealth.org.uk, Poverty - Overseas aid / famine - Arts / culture / science - Human rights - Children / Youth - Elderly
1162831,The You Foundation,01179574634,staplehillyouth@hotmail.co.uk,"The You Foundation, Page Road, Bristol",BS16 4NE,51.480454,-2.508691,http://www.theyoufoundation.org, Economic / Community - Sport & Recreation - Children / Youth
1188291,Thornbury & District League Of Friends,07806790795,guy.rawlinson@blueyonder.co.uk,"5 Castle Street, Thornbury, Bristol",BS35 1HA,51.609838,-2.526614,, Health / Medical - Disability - Children / Youth - Elderly
1160363,Thornbury Baptist Church,01454419118,office@thornburybaptistchurch.co.uk,"Thornbury Baptist Church, Gillingstool, Thornbury, Bristol",BS35 2EG,51.607594,-2.52123,http://www.thornburybaptistchurch.org.uk, Education / Training - Poverty - Economic / Community - Children / Youth
1082277,Thornbury Lions Club Charitable Trust Fund,01454413391,terryhunt@talktalk.net,"19 Paddock Gardens, Alveston, Bristol",BS35 3LF,51.590333,-2.529058,, Children / Youth - Elderly - Disability
1162021,Tora Budo Kai,07510278279,stevechappell@torajudo.org,"Oak Tree Cottage, Denny Lane, Chew Magna, Bristol",BS40 8SZ,51.355849,-2.612216,http://www.torajudo.org/, Education / Training - Sport & Recreation - Children / Youth - Disability
1182250,Touba Community Bristol Charity,07930303985,info@toubacommunitybristolcharity.com,"31 Stockwood Crescent, Bristol",BS4 1AN,51.433132,-2.580551,http://www.toubacommunitybristolcharity.com, Education / Training - Poverty - Religious - Arts / culture / science - Economic / Community - Human rights - Sport & Recreation - Children / Youth - Elderly - Ethnic / Racial
1065012,Travelling Light Theatre Company,01173773166,admin@travellinglighttheatre.org.uk,"Travelling Light, Barton Hill Settlement, 43 Ducie Road, Bristol, Please Select A County",BS5 0AX,51.45626,-2.563674,http://www.travellinglighttheatre.org.uk, Education / Training - Arts / culture / science - Children / Youth - Ethnic / Racial
1194328,Trigger Productions Ltd,01172350365,hello@triggerstuff.co.uk,"Unit 1.1 Streamline Building, 436-441 Paintworks, Arnos Vale, Bristol",BS4 3AS,51.444273,-2.563629,https://www.triggerstuff.co.uk/, Disability - Arts / culture / science - Children / Youth
1046768,Trinity Pre-School Bradley Stoke,07706652460,trinitypreschoolbstoke@gmail.com,"Trinity Pre-School Bradley Stoke, Holy Trinity Church, Broad Croft, Bradley Stoke, Bristol",BS32 0BD,51.542904,-2.557751,http://www.trinitypreschoolbradleystoke.co.uk, Education / Training - Children / Youth
289302,Trust For Deaf Studies,07799425700,jim.kyle@deafstudiestrust.org,"The Vassall Centre, Gill Avenue, Bristol",BS16 2QQ,51.486106,-2.522305,http://www.deafstudiestrust.org, Education / Training - Disability - Economic / Community - Human rights - Children / Youth - Elderly
1193188,Ubley Play Area,07789815787,ubleyplayarea@gmail.com,"5 Squire Lane, Ubley, Bristol",BS40 6PP,51.321447,-2.682017,, Sport & Recreation - Children / Youth
1148145,Uk And Ireland Neuroendocrine Tumour Society,01454642277,ukinets@endocrinology.org,"Starling House, Unit 1600, Bradley Stoke, Bristol",BS34 8YU,51.517674,-2.53241,http://www.ukinets.org, Health / Medical - Children / Youth - Elderly - Disability
1172167,Uk Infantile Spasms Trust,01179568868,ukinfantilespasmstrust@gmail.com,"28 Overnhill Road, Bristol",BS16 5DN,51.482461,-2.512874,https://ukinfantilespasmstrust.org, Health / Medical - Disability - Children / Youth
1191859,Uncle Paul'S Chilli Farm,07795414143,info@chillicharity.org.uk,"Butcombe Farm, Butcombe, Bristol",BS40 7UW,51.344447,-2.714825,http://www.chillicharity.org.uk, Education / Training - Disability - Poverty - Economic / Community - Children / Youth
1171684,University Of Withywood,07539310711,info@universityofwithywood.org.uk,"40 Highworth Road, Bristol",BS4 4AG,51.450553,-2.54976,http://www.universityofwithywood.org.uk, Education / Training - Children / Youth - Disability
1143067,Uwe Students' Union,07958784732,union@uwe.ac.uk,"Uwe Students Union, Frenchay Campus, Coldharbour Lane, Bristol",BS16 1QY,51.501079,-2.547458,http://www.thestudentsunion.co.uk, Education / Training - Environment - Children / Youth - Elderly
1174696,Viaduct Animal Sanctuary & Exotic Rescue,07922647926,viaductsanctuary@hotmail.com,"Viaduct Animal Sanctuary, 114A Badminton Road, Coalpit Heath, Bristol",BS36 2SZ,51.521064,-2.475791,http://www.viaductsanctuary.co.uk, Animals - Children / Youth - Elderly - Disability
1117796,Vine Counselling Services,01934876377,vine.counselling@hotmail.co.uk,"The Refectory, Station Road, Congresbury, Bristol",BS49 5DX,51.371399,-2.813993,http://www.vinecounselling.org, Religious - Children / Youth - Elderly - Disability
1037486,Viva!,01179441000,info@viva.org.uk,"Viva, 8 York Court, Wilder Street, Bristol",BS2 8QH,51.461399,-2.588366,http://www.viva.org.uk, Education / Training - Disability - Arts / culture / science - Environment - Human rights - Children / Youth - Elderly - Ethnic / Racial
1050468,Wallscourt Foundation,01173286695,hugh.boyes@uwe.ac.uk,"University Of The West Of England, Frenchay Campus, Coldharbour Lane, Bristol",BS16 1QY,51.501079,-2.547458,, Education / Training - Environment - Children / Youth - Elderly
1187934,Warmley Community Centre,01179674282,warmleycentre@btconnect.com,"20 Deanery Road, Kingswood, Bristol",BS15 9JB,51.460264,-2.480182,https://warmleycommunitycentre.org.uk, Sport & Recreation - Children / Youth - Elderly - Disability - Ethnic / Racial
